window_id,dataset,subject,label,p_ext,p_win
5,Campanella2024,Campanella2024:subject_22,Manual task,0.2130061239004135,0.39472150802612305
6,Campanella2024,Campanella2024:subject_22,Manual task,0.33476898074150085,0.0971144512295723
7,Campanella2024,Campanella2024:subject_22,Manual task,0.5647546052932739,0.12140028178691864
8,Campanella2024,Campanella2024:subject_22,Manual task,0.7795347571372986,0.18974405527114868
9,Campanella2024,Campanella2024:subject_22,Manual task,0.9370020031929016,0.2728164494037628
10,Campanella2024,Campanella2024:subject_22,Manual task,0.8887841701507568,0.14568689465522766
11,Campanella2024,Campanella2024:subject_22,Manual task,0.7682934403419495,0.09041794389486313
12,Campanella2024,Campanella2024:subject_22,Manual task,0.6051369309425354,0.18259958922863007
13,Campanella2024,Campanella2024:subject_22,Manual task,0.7600734233856201,0.661858856678009
14,Campanella2024,Campanella2024:subject_22,Manual task,0.7242108583450317,0.6569135189056396
15,Campanella2024,Campanella2024:subject_22,Manual task,0.687163770198822,0.6005226373672485
16,Campanella2024,Campanella2024:subject_22,Manual task,0.8771474361419678,0.40658074617385864
17,Campanella2024,Campanella2024:subject_22,Manual task,0.8523891568183899,0.24597160518169403
18,Campanella2024,Campanella2024:subject_22,Manual task,0.8440486788749695,0.9680964350700378
19,Campanella2024,Campanella2024:subject_22,Manual task,0.3630317449569702,0.5451239347457886
20,Campanella2024,Campanella2024:subject_22,Manual task,0.42624759674072266,0.47833937406539917
21,Campanella2024,Campanella2024:subject_22,Manual task,0.33430442214012146,0.22618168592453003
22,Campanella2024,Campanella2024:subject_22,Manual task,0.4107005000114441,0.34272661805152893
23,Campanella2024,Campanella2024:subject_22,Manual task,0.840584397315979,0.1092992052435875
24,Campanella2024,Campanella2024:subject_22,Manual task,0.9024239182472229,0.27884024381637573
25,Campanella2024,Campanella2024:subject_22,Manual task,0.953482985496521,0.9955049157142639
26,Campanella2024,Campanella2024:subject_22,Manual task,0.6289300322532654,0.9942968487739563
27,Campanella2024,Campanella2024:subject_22,Stress,0.591913640499115,0.42883750796318054
28,Campanella2024,Campanella2024:subject_22,Stress,0.7854925394058228,0.7495251893997192
29,Campanella2024,Campanella2024:subject_22,Stress,0.7623929381370544,0.8911842703819275
0,Campanella2024,Campanella2024:subject_23,Baseline,0.8172908425331116,0.8866311311721802
1,Campanella2024,Campanella2024:subject_23,Baseline,0.8060942888259888,0.9233960509300232
2,Campanella2024,Campanella2024:subject_23,Baseline,0.6778584122657776,0.4027000963687897
3,Campanella2024,Campanella2024:subject_23,Baseline,0.6198759078979492,0.9504247903823853
4,Campanella2024,Campanella2024:subject_23,Manual task,0.8226969242095947,0.9828118681907654
5,Campanella2024,Campanella2024:subject_23,Manual task,0.7798429131507874,0.7741327881813049
6,Campanella2024,Campanella2024:subject_23,Manual task,0.6329574584960938,0.0443890281021595
7,Campanella2024,Campanella2024:subject_23,Manual task,0.5450160503387451,0.19740310311317444
8,Campanella2024,Campanella2024:subject_23,Manual task,0.6470575332641602,0.4864181578159332
9,Campanella2024,Campanella2024:subject_23,Manual task,0.5425388216972351,0.24088837206363678
10,Campanella2024,Campanella2024:subject_23,Manual task,0.32791829109191895,0.33983924984931946
11,Campanella2024,Campanella2024:subject_23,Manual task,0.31211841106414795,0.02222890406847
12,Campanella2024,Campanella2024:subject_23,Manual task,0.19957628846168518,0.005056451540440321
13,Campanella2024,Campanella2024:subject_23,Manual task,0.18027740716934204,0.007576452102512121
14,Campanella2024,Campanella2024:subject_23,Manual task,0.28248560428619385,0.00514840567484498
15,Campanella2024,Campanella2024:subject_23,Manual task,0.29175707697868347,0.00514840567484498
16,Campanella2024,Campanella2024:subject_23,Manual task,0.218905970454216,0.011220162734389305
17,Campanella2024,Campanella2024:subject_23,Manual task,0.1813613623380661,0.013245861977338791
18,Campanella2024,Campanella2024:subject_23,Manual task,0.29374977946281433,0.008151683025062084
19,Campanella2024,Campanella2024:subject_23,Manual task,0.1773611456155777,0.8958296775817871
20,Campanella2024,Campanella2024:subject_23,Manual task,0.26052168011665344,0.2011612206697464
21,Campanella2024,Campanella2024:subject_23,Manual task,0.22653667628765106,0.20795445144176483
22,Campanella2024,Campanella2024:subject_23,Manual task,0.5497125387191772,0.04658307507634163
23,Campanella2024,Campanella2024:subject_23,Manual task,0.074181467294693,0.03552641347050667
24,Campanella2024,Campanella2024:subject_23,Manual task,0.03460395708680153,0.008685464970767498
25,Campanella2024,Campanella2024:subject_23,Manual task,0.8806136846542358,0.9001427888870239
26,Campanella2024,Campanella2024:subject_23,Manual task,0.724382758140564,0.9966451525688171
27,Campanella2024,Campanella2024:subject_23,Stress,0.934436023235321,0.9953191876411438
0,Campanella2024,Campanella2024:subject_24,Baseline,0.08056208491325378,0.005816343706101179
1,Campanella2024,Campanella2024:subject_24,Baseline,0.0922982394695282,0.024375637993216515
2,Campanella2024,Campanella2024:subject_24,Baseline,0.11867136508226395,0.025953710079193115
3,Campanella2024,Campanella2024:subject_24,Baseline,0.16010816395282745,0.028117848560214043
4,Campanella2024,Campanella2024:subject_24,Manual task,0.1743234395980835,0.15268859267234802
5,Campanella2024,Campanella2024:subject_24,Manual task,0.18967193365097046,0.0031418411526829004
6,Campanella2024,Campanella2024:subject_24,Manual task,0.2781917452812195,0.010712560266256332
7,Campanella2024,Campanella2024:subject_24,Manual task,0.5930021405220032,0.2113490104675293
8,Campanella2024,Campanella2024:subject_24,Manual task,0.7271296381950378,0.3531326353549957
9,Campanella2024,Campanella2024:subject_24,Manual task,0.6431040167808533,0.05182083696126938
10,Campanella2024,Campanella2024:subject_24,Manual task,0.2742917537689209,0.04922977834939957
11,Campanella2024,Campanella2024:subject_24,Manual task,0.257815957069397,0.05066177248954773
12,Campanella2024,Campanella2024:subject_24,Manual task,0.20280274748802185,0.4899226129055023
13,Campanella2024,Campanella2024:subject_24,Manual task,0.22171293199062347,0.8932167887687683
14,Campanella2024,Campanella2024:subject_24,Manual task,0.20177626609802246,0.8450554013252258
15,Campanella2024,Campanella2024:subject_24,Manual task,0.1215355172753334,0.46656274795532227
16,Campanella2024,Campanella2024:subject_24,Manual task,0.10121973603963852,0.626404881477356
17,Campanella2024,Campanella2024:subject_24,Manual task,0.34841060638427734,0.0854707583785057
18,Campanella2024,Campanella2024:subject_24,Manual task,0.13943690061569214,0.10783814638853073
19,Campanella2024,Campanella2024:subject_24,Manual task,0.4463370144367218,0.47875022888183594
20,Campanella2024,Campanella2024:subject_24,Manual task,0.40095460414886475,0.7129289507865906
21,Campanella2024,Campanella2024:subject_24,Manual task,0.49626222252845764,0.8180124163627625
22,Campanella2024,Campanella2024:subject_24,Manual task,0.5843916535377502,0.20066657662391663
23,Campanella2024,Campanella2024:subject_24,Manual task,0.7880187034606934,0.40040186047554016
24,Campanella2024,Campanella2024:subject_24,Manual task,0.5732229948043823,0.3523397743701935
25,Campanella2024,Campanella2024:subject_24,Manual task,0.8781731724739075,0.9971801042556763
26,Campanella2024,Campanella2024:subject_24,Manual task,0.8385162353515625,0.995934009552002
27,Campanella2024,Campanella2024:subject_24,Stress,0.8809350728988647,0.9949048757553101
28,Campanella2024,Campanella2024:subject_24,Stress,0.9236871600151062,0.9961761236190796
0,Campanella2024,Campanella2024:subject_25,Baseline,0.019685590639710426,0.007268800400197506
1,Campanella2024,Campanella2024:subject_25,Baseline,0.019671300426125526,0.007048036903142929
2,Campanella2024,Campanella2024:subject_25,Baseline,0.01936153881251812,0.004447345156222582
3,Campanella2024,Campanella2024:subject_25,Baseline,0.015026839450001717,0.015419824980199337
4,Campanella2024,Campanella2024:subject_25,Manual task,0.7998039126396179,0.09479149430990219
5,Campanella2024,Campanella2024:subject_25,Manual task,0.7382252216339111,0.143416628241539
6,Campanella2024,Campanella2024:subject_25,Manual task,0.307216614484787,0.35528624057769775
7,Campanella2024,Campanella2024:subject_25,Manual task,0.39287620782852173,0.0510065034031868
8,Campanella2024,Campanella2024:subject_25,Manual task,0.27121058106422424,0.3138360381126404
9,Campanella2024,Campanella2024:subject_25,Manual task,0.6830288767814636,0.27506744861602783
10,Campanella2024,Campanella2024:subject_25,Manual task,0.6518445014953613,0.2245878130197525
11,Campanella2024,Campanella2024:subject_25,Manual task,0.8477286100387573,0.28026866912841797
12,Campanella2024,Campanella2024:subject_25,Manual task,0.5576497316360474,0.5507447719573975
13,Campanella2024,Campanella2024:subject_25,Manual task,0.41729971766471863,0.5367798805236816
14,Campanella2024,Campanella2024:subject_25,Manual task,0.46345317363739014,0.033938657492399216
15,Campanella2024,Campanella2024:subject_25,Manual task,0.4224146008491516,0.059437524527311325
16,Campanella2024,Campanella2024:subject_25,Manual task,0.6800094246864319,0.0687989741563797
17,Campanella2024,Campanella2024:subject_25,Manual task,0.43701472878456116,0.04444285109639168
18,Campanella2024,Campanella2024:subject_25,Manual task,0.3347926735877991,0.49325835704803467
19,Campanella2024,Campanella2024:subject_25,Manual task,0.7049040794372559,0.2439306229352951
20,Campanella2024,Campanella2024:subject_25,Manual task,0.8882757425308228,0.6834127306938171
21,Campanella2024,Campanella2024:subject_25,Manual task,0.8575890064239502,0.819187581539154
22,Campanella2024,Campanella2024:subject_25,Manual task,0.20519186556339264,0.4178399443626404
23,Campanella2024,Campanella2024:subject_25,Manual task,0.6888940334320068,0.17216262221336365
24,Campanella2024,Campanella2024:subject_25,Manual task,0.7543194890022278,0.24616846442222595
25,Campanella2024,Campanella2024:subject_25,Manual task,0.8082283735275269,0.9911497831344604
26,Campanella2024,Campanella2024:subject_25,Manual task,0.9097157120704651,0.9930104613304138
27,Campanella2024,Campanella2024:subject_25,Stress,0.815572202205658,0.9940273761749268
28,Campanella2024,Campanella2024:subject_25,Stress,0.5312684178352356,0.9929096102714539
29,Campanella2024,Campanella2024:subject_25,Stress,0.333638995885849,0.9874163269996643
30,Campanella2024,Campanella2024:subject_25,Stress,0.4116164445877075,0.9936709403991699
0,Campanella2024,Campanella2024:subject_26,Baseline,0.8415504097938538,0.9050522446632385
1,Campanella2024,Campanella2024:subject_26,Baseline,0.9375178813934326,0.9670520424842834
2,Campanella2024,Campanella2024:subject_26,Baseline,0.5159167647361755,0.9820627570152283
3,Campanella2024,Campanella2024:subject_26,Baseline,0.4665932357311249,0.9826498031616211
4,Campanella2024,Campanella2024:subject_26,Manual task,0.6737704277038574,0.9824573397636414
5,Campanella2024,Campanella2024:subject_26,Manual task,0.34383392333984375,0.9862414598464966
6,Campanella2024,Campanella2024:subject_26,Manual task,0.34797975420951843,0.35280653834342957
7,Campanella2024,Campanella2024:subject_26,Manual task,0.3815734386444092,0.156400665640831
8,Campanella2024,Campanella2024:subject_26,Manual task,0.614084005355835,0.2413390576839447
9,Campanella2024,Campanella2024:subject_26,Manual task,0.0957009345293045,0.15437133610248566
10,Campanella2024,Campanella2024:subject_26,Manual task,0.27141010761260986,0.3495665192604065
11,Campanella2024,Campanella2024:subject_26,Manual task,0.28296801447868347,0.015183286741375923
12,Campanella2024,Campanella2024:subject_26,Manual task,0.3389071226119995,0.016365285962820053
13,Campanella2024,Campanella2024:subject_26,Manual task,0.23976510763168335,0.009802432730793953
14,Campanella2024,Campanella2024:subject_26,Manual task,0.1927490383386612,0.011938133276998997
15,Campanella2024,Campanella2024:subject_26,Manual task,0.0830913707613945,0.015502178110182285
16,Campanella2024,Campanella2024:subject_26,Manual task,0.10532280802726746,0.02299831062555313
17,Campanella2024,Campanella2024:subject_26,Manual task,0.283540815114975,0.00783875584602356
18,Campanella2024,Campanella2024:subject_26,Manual task,0.14064998924732208,0.015400919131934643
19,Campanella2024,Campanella2024:subject_26,Manual task,0.2237936109304428,0.012956158258020878
20,Campanella2024,Campanella2024:subject_26,Manual task,0.19139760732650757,0.014093125239014626
21,Campanella2024,Campanella2024:subject_26,Manual task,0.047841716557741165,0.008926697075366974
22,Campanella2024,Campanella2024:subject_26,Manual task,0.3672392964363098,0.6332799792289734
23,Campanella2024,Campanella2024:subject_26,Manual task,0.15819640457630157,0.6802237033843994
24,Campanella2024,Campanella2024:subject_26,Manual task,0.1026633232831955,0.3395352363586426
25,Campanella2024,Campanella2024:subject_26,Manual task,0.9694669246673584,0.985980749130249
26,Campanella2024,Campanella2024:subject_26,Manual task,0.7188012003898621,0.9822930693626404
27,Campanella2024,Campanella2024:subject_26,Stress,0.959937334060669,0.9948174357414246
28,Campanella2024,Campanella2024:subject_26,Stress,0.9309196472167969,0.9956576824188232
29,Campanella2024,Campanella2024:subject_26,Stress,0.7634114027023315,0.995928943157196
30,Campanella2024,Campanella2024:subject_26,Stress,0.6481053233146667,0.9957821369171143
0,Campanella2024,Campanella2024:subject_27,Baseline,0.1495545208454132,0.6715781688690186
1,Campanella2024,Campanella2024:subject_27,Baseline,0.2400720715522766,0.7198984622955322
2,Campanella2024,Campanella2024:subject_27,Baseline,0.23649545013904572,0.715322732925415
3,Campanella2024,Campanella2024:subject_27,Baseline,0.2588348984718323,0.7871493101119995
4,Campanella2024,Campanella2024:subject_27,Manual task,0.5493394136428833,0.19940824806690216
5,Campanella2024,Campanella2024:subject_27,Manual task,0.5856131315231323,0.19940824806690216
6,Campanella2024,Campanella2024:subject_27,Manual task,0.2615772783756256,0.6873234510421753
7,Campanella2024,Campanella2024:subject_27,Manual task,0.3823015093803406,0.12628315389156342
8,Campanella2024,Campanella2024:subject_27,Manual task,0.28142496943473816,0.34841597080230713
9,Campanella2024,Campanella2024:subject_27,Manual task,0.3623916804790497,0.19069667160511017
10,Campanella2024,Campanella2024:subject_27,Manual task,0.2809077799320221,0.08724026381969452
11,Campanella2024,Campanella2024:subject_27,Manual task,0.3271018862724304,0.8445619940757751
12,Campanella2024,Campanella2024:subject_27,Manual task,0.25897470116615295,0.7424861192703247
13,Campanella2024,Campanella2024:subject_27,Manual task,0.225420743227005,0.669040858745575
14,Campanella2024,Campanella2024:subject_27,Manual task,0.19607479870319366,0.7319860458374023
15,Campanella2024,Campanella2024:subject_27,Manual task,0.0898522138595581,0.9037098288536072
16,Campanella2024,Campanella2024:subject_27,Manual task,0.2200566828250885,0.669040858745575
17,Campanella2024,Campanella2024:subject_27,Manual task,0.2437448799610138,0.3041779100894928
18,Campanella2024,Campanella2024:subject_27,Manual task,0.3302084803581238,0.1779148280620575
19,Campanella2024,Campanella2024:subject_27,Manual task,0.3520422577857971,0.2560679614543915
20,Campanella2024,Campanella2024:subject_27,Manual task,0.30924171209335327,0.2560679614543915
21,Campanella2024,Campanella2024:subject_27,Manual task,0.25308865308761597,0.8418807983398438
22,Campanella2024,Campanella2024:subject_27,Manual task,0.2909773588180542,0.2545943260192871
23,Campanella2024,Campanella2024:subject_27,Manual task,0.24874573945999146,0.44278332591056824
24,Campanella2024,Campanella2024:subject_27,Manual task,0.20120678842067719,0.7965726852416992
25,Campanella2024,Campanella2024:subject_27,Manual task,0.9454118609428406,0.8632611632347107
26,Campanella2024,Campanella2024:subject_27,Manual task,0.8801977634429932,0.9960651993751526
27,Campanella2024,Campanella2024:subject_27,Stress,0.9449318647384644,0.9946956038475037
28,Campanella2024,Campanella2024:subject_27,Stress,0.9497398138046265,0.9953734278678894
29,Campanella2024,Campanella2024:subject_27,Stress,0.5629456639289856,0.9937731623649597
0,Campanella2024,Campanella2024:subject_28,Baseline,0.5652251839637756,0.8184661269187927
1,Campanella2024,Campanella2024:subject_28,Baseline,0.693871021270752,0.5936869382858276
2,Campanella2024,Campanella2024:subject_28,Baseline,0.6568500399589539,0.417324423789978
3,Campanella2024,Campanella2024:subject_28,Baseline,0.3855922222137451,0.3037727177143097
4,Campanella2024,Campanella2024:subject_28,Manual task,0.5173403024673462,0.919277012348175
5,Campanella2024,Campanella2024:subject_28,Manual task,0.19990666210651398,0.8223942518234253
6,Campanella2024,Campanella2024:subject_28,Manual task,0.27977004647254944,0.4036412537097931
7,Campanella2024,Campanella2024:subject_28,Manual task,0.1999080926179886,0.4269017279148102
8,Campanella2024,Campanella2024:subject_28,Manual task,0.4351532757282257,0.2553245425224304
9,Campanella2024,Campanella2024:subject_28,Manual task,0.3857041299343109,0.5391831994056702
10,Campanella2024,Campanella2024:subject_28,Manual task,0.43092769384384155,0.08179636299610138
11,Campanella2024,Campanella2024:subject_28,Manual task,0.10336560755968094,0.019839849323034286
12,Campanella2024,Campanella2024:subject_28,Manual task,0.32644712924957275,0.024240966886281967
13,Campanella2024,Campanella2024:subject_28,Manual task,0.6834742426872253,0.1636165976524353
14,Campanella2024,Campanella2024:subject_28,Manual task,0.3352298140525818,0.20123246312141418
15,Campanella2024,Campanella2024:subject_28,Manual task,0.5295846462249756,0.008581927046179771
16,Campanella2024,Campanella2024:subject_28,Manual task,0.4745619595050812,0.7613011598587036
17,Campanella2024,Campanella2024:subject_28,Manual task,0.5780110359191895,0.05471879988908768
18,Campanella2024,Campanella2024:subject_28,Manual task,0.5164273381233215,0.1131177619099617
19,Campanella2024,Campanella2024:subject_28,Manual task,0.37988361716270447,0.02195402793586254
20,Campanella2024,Campanella2024:subject_28,Manual task,0.33771926164627075,0.02553367055952549
21,Campanella2024,Campanella2024:subject_28,Manual task,0.11094927787780762,0.023053351789712906
22,Campanella2024,Campanella2024:subject_28,Manual task,0.3648741543292999,0.00620874622836709
23,Campanella2024,Campanella2024:subject_28,Manual task,0.7319958209991455,0.04939035326242447
24,Campanella2024,Campanella2024:subject_28,Manual task,0.7410163879394531,0.05191633850336075
25,Campanella2024,Campanella2024:subject_28,Manual task,0.8032312393188477,0.21879424154758453
26,Campanella2024,Campanella2024:subject_28,Manual task,0.7089309096336365,0.1421334147453308
27,Campanella2024,Campanella2024:subject_28,Stress,0.8625088930130005,0.9933242201805115
28,Campanella2024,Campanella2024:subject_28,Stress,0.6529364585876465,0.9894009232521057
29,Campanella2024,Campanella2024:subject_28,Stress,0.46239590644836426,0.988944411277771
30,Campanella2024,Campanella2024:subject_28,Stress,0.6243518590927124,0.9912542700767517
0,Campanella2024,Campanella2024:subject_29,Baseline,0.24196122586727142,0.014516595751047134
1,Campanella2024,Campanella2024:subject_29,Baseline,0.15606597065925598,0.03125555440783501
2,Campanella2024,Campanella2024:subject_29,Baseline,0.25942283868789673,0.015896080061793327
3,Campanella2024,Campanella2024:subject_29,Baseline,0.10436087101697922,0.004027651157230139
4,Campanella2024,Campanella2024:subject_29,Manual task,0.214830219745636,0.22194024920463562
5,Campanella2024,Campanella2024:subject_29,Manual task,0.3735501766204834,0.33788520097732544
6,Campanella2024,Campanella2024:subject_29,Manual task,0.8024842739105225,0.11652729660272598
7,Campanella2024,Campanella2024:subject_29,Manual task,0.539799153804779,0.08925522118806839
8,Campanella2024,Campanella2024:subject_29,Manual task,0.6475340723991394,0.21520490944385529
9,Campanella2024,Campanella2024:subject_29,Manual task,0.7455012798309326,0.05867419391870499
10,Campanella2024,Campanella2024:subject_29,Manual task,0.7320950627326965,0.05896829068660736
11,Campanella2024,Campanella2024:subject_29,Manual task,0.542188286781311,0.6253138780593872
12,Campanella2024,Campanella2024:subject_29,Manual task,0.43767523765563965,0.334778755903244
13,Campanella2024,Campanella2024:subject_29,Manual task,0.3197597563266754,0.4846079349517822
14,Campanella2024,Campanella2024:subject_29,Manual task,0.18749642372131348,0.03628792241215706
15,Campanella2024,Campanella2024:subject_29,Manual task,0.16927164793014526,0.08740633726119995
16,Campanella2024,Campanella2024:subject_29,Manual task,0.19195887446403503,0.004330846015363932
17,Campanella2024,Campanella2024:subject_29,Manual task,0.14174975454807281,0.008463283069431782
18,Campanella2024,Campanella2024:subject_29,Manual task,0.19660605490207672,0.010803746990859509
19,Campanella2024,Campanella2024:subject_29,Manual task,0.4730125963687897,0.03919544816017151
20,Campanella2024,Campanella2024:subject_29,Manual task,0.4658324718475342,0.06721428036689758
21,Campanella2024,Campanella2024:subject_29,Manual task,0.4029572606086731,0.134274423122406
22,Campanella2024,Campanella2024:subject_29,Manual task,0.21780896186828613,0.31163090467453003
23,Campanella2024,Campanella2024:subject_29,Manual task,0.20710597932338715,0.014279658906161785
24,Campanella2024,Campanella2024:subject_29,Manual task,0.22396664321422577,0.01578398421406746
25,Campanella2024,Campanella2024:subject_29,Manual task,0.9711734652519226,0.995512068271637
26,Campanella2024,Campanella2024:subject_29,Manual task,0.9108848571777344,0.9942662119865417
27,Campanella2024,Campanella2024:subject_29,Stress,0.580115556716919,0.9914829134941101
28,Campanella2024,Campanella2024:subject_29,Stress,0.7599696516990662,0.9961349964141846
29,Campanella2024,Campanella2024:subject_29,Stress,0.8810917139053345,0.9954002499580383
30,Campanella2024,Campanella2024:subject_29,Stress,0.9136596322059631,0.9952900409698486
0,PhysioNet,PhysioNet:S01,Baseline,0.07615699619054794,0.16349804401397705
1,PhysioNet,PhysioNet:S01,Baseline,0.09614542871713638,0.28652137517929077
2,PhysioNet,PhysioNet:S01,Baseline,0.05104801803827286,0.5742505192756653
3,PhysioNet,PhysioNet:S01,Baseline,0.1144426017999649,0.9050480723381042
4,PhysioNet,PhysioNet:S01,Baseline,0.060183048248291016,0.6540937423706055
5,PhysioNet,PhysioNet:S01,Baseline,0.11622337251901627,0.7366800308227539
6,PhysioNet,PhysioNet:S01,Baseline,0.10095628350973129,0.29518648982048035
7,PhysioNet,PhysioNet:S01,Stress,0.725809633731842,0.14719274640083313
8,PhysioNet,PhysioNet:S01,Stress,0.36902952194213867,0.04268112778663635
9,PhysioNet,PhysioNet:S01,Rest,0.31975769996643066,0.1889231652021408
10,PhysioNet,PhysioNet:S01,Rest,0.3570079803466797,0.025849727913737297
11,PhysioNet,PhysioNet:S01,Rest,0.1449139416217804,0.019285913556814194
12,PhysioNet,PhysioNet:S01,Rest,0.14107011258602142,0.016884516924619675
13,PhysioNet,PhysioNet:S01,Rest,0.1492084115743637,0.01766963116824627
14,PhysioNet,PhysioNet:S01,Rest,0.14311528205871582,0.01113789901137352
15,PhysioNet,PhysioNet:S01,Rest,0.09360119700431824,0.011653993278741837
16,PhysioNet,PhysioNet:S01,Rest,0.1678982675075531,0.028778789564967155
17,PhysioNet,PhysioNet:S01,Rest,0.18365375697612762,0.12818323075771332
18,PhysioNet,PhysioNet:S01,Rest,0.12316545844078064,0.04513181373476982
19,PhysioNet,PhysioNet:S01,Rest,0.1369238942861557,0.05262400209903717
20,PhysioNet,PhysioNet:S01,Rest,0.33984342217445374,0.006829790771007538
21,PhysioNet,PhysioNet:S01,Rest,0.7277527451515198,0.32592302560806274
22,PhysioNet,PhysioNet:S01,Stress,0.16862636804580688,0.02975575067102909
23,PhysioNet,PhysioNet:S01,Stress,0.5862937569618225,0.4745519757270813
24,PhysioNet,PhysioNet:S01,Stress,0.6163524985313416,0.5345633029937744
25,PhysioNet,PhysioNet:S01,Rest,0.1125326082110405,0.03520047664642334
26,PhysioNet,PhysioNet:S01,Rest,0.440007746219635,0.13035312294960022
27,PhysioNet,PhysioNet:S01,Rest,0.3254268169403076,0.07253633439540863
28,PhysioNet,PhysioNet:S01,Rest,0.23878008127212524,0.05288385972380638
29,PhysioNet,PhysioNet:S01,Rest,0.3170429468154907,0.10665518045425415
30,PhysioNet,PhysioNet:S01,Rest,0.2606756389141083,0.17510661482810974
31,PhysioNet,PhysioNet:S01,Rest,0.6592507362365723,0.0689462274312973
32,PhysioNet,PhysioNet:S01,Rest,0.7250105142593384,0.48641690611839294
33,PhysioNet,PhysioNet:S01,Rest,0.9129887223243713,0.9709341526031494
0,PhysioNet,PhysioNet:S02,Baseline,0.9272815585136414,0.23016363382339478
1,PhysioNet,PhysioNet:S02,Baseline,0.5127859115600586,0.3263181149959564
2,PhysioNet,PhysioNet:S02,Baseline,0.8057119846343994,0.6240307092666626
3,PhysioNet,PhysioNet:S02,Baseline,0.89791339635849,0.8710966110229492
4,PhysioNet,PhysioNet:S02,Baseline,0.47767874598503113,0.07650557905435562
5,PhysioNet,PhysioNet:S02,Stress,0.9557504057884216,0.9882546663284302
6,PhysioNet,PhysioNet:S02,Stress,0.7666655778884888,0.37848156690597534
7,PhysioNet,PhysioNet:S02,Rest,0.7204102277755737,0.21838049590587616
8,PhysioNet,PhysioNet:S02,Rest,0.12908971309661865,0.022137245163321495
9,PhysioNet,PhysioNet:S02,Rest,0.1223234310746193,0.0070069534704089165
10,PhysioNet,PhysioNet:S02,Rest,0.23223482072353363,0.010203992016613483
11,PhysioNet,PhysioNet:S02,Rest,0.514354944229126,0.027007246389985085
12,PhysioNet,PhysioNet:S02,Rest,0.24243786931037903,0.011203283444046974
13,PhysioNet,PhysioNet:S02,Rest,0.41328394412994385,0.18122722208499908
14,PhysioNet,PhysioNet:S02,Stress,0.6717785000801086,0.8447877168655396
15,PhysioNet,PhysioNet:S02,Stress,0.5887932181358337,0.08882419019937515
16,PhysioNet,PhysioNet:S02,Stress,0.2847605347633362,0.15499036014080048
17,PhysioNet,PhysioNet:S02,Rest,0.2103499472141266,0.19970399141311646
18,PhysioNet,PhysioNet:S02,Rest,0.12941960990428925,0.27997222542762756
19,PhysioNet,PhysioNet:S02,Rest,0.06112485006451607,0.020333165302872658
20,PhysioNet,PhysioNet:S02,Rest,0.04610910639166832,0.005710889585316181
21,PhysioNet,PhysioNet:S02,Rest,0.04603942111134529,0.008507560938596725
22,PhysioNet,PhysioNet:S02,Rest,0.16554099321365356,0.1774103194475174
23,PhysioNet,PhysioNet:S02,Rest,0.16074098646640778,0.3389112055301666
24,PhysioNet,PhysioNet:S02,Rest,0.030416613444685936,0.0070065781474113464
25,PhysioNet,PhysioNet:S02,Rest,0.029287783429026604,0.005755862221121788
26,PhysioNet,PhysioNet:S02,Rest,0.03520917519927025,0.004268451128154993
0,PhysioNet,PhysioNet:S03,Baseline,0.15720462799072266,0.09597913920879364
1,PhysioNet,PhysioNet:S03,Baseline,0.031094089150428772,0.042847659438848495
2,PhysioNet,PhysioNet:S03,Baseline,0.09410654008388519,0.05338207632303238
3,PhysioNet,PhysioNet:S03,Baseline,0.17363794147968292,0.05124952644109726
4,PhysioNet,PhysioNet:S03,Baseline,0.11239496618509293,0.06209377571940422
5,PhysioNet,PhysioNet:S03,Stress,0.9019714593887329,0.8978466987609863
6,PhysioNet,PhysioNet:S03,Stress,0.880325198173523,0.8853299021720886
7,PhysioNet,PhysioNet:S03,Rest,0.7166940569877625,0.14467789232730865
8,PhysioNet,PhysioNet:S03,Rest,0.08068659156560898,0.013910762034356594
9,PhysioNet,PhysioNet:S03,Rest,0.08180522173643112,0.011993974447250366
10,PhysioNet,PhysioNet:S03,Rest,0.09979768097400665,0.012118788436055183
11,PhysioNet,PhysioNet:S03,Rest,0.19665741920471191,0.16887742280960083
12,PhysioNet,PhysioNet:S03,Rest,0.05906064808368683,0.7415834665298462
13,PhysioNet,PhysioNet:S03,Rest,0.027095060795545578,0.382852166891098
14,PhysioNet,PhysioNet:S03,Stress,0.8882050514221191,0.8097966313362122
15,PhysioNet,PhysioNet:S03,Stress,0.9016435742378235,0.9021105766296387
16,PhysioNet,PhysioNet:S03,Stress,0.9073693752288818,0.8253898024559021
17,PhysioNet,PhysioNet:S03,Rest,0.9503505229949951,0.674660861492157
18,PhysioNet,PhysioNet:S03,Rest,0.928484320640564,0.2155824452638626
19,PhysioNet,PhysioNet:S03,Rest,0.8461591601371765,0.34064820408821106
20,PhysioNet,PhysioNet:S03,Rest,0.6659754514694214,0.18084701895713806
21,PhysioNet,PhysioNet:S03,Rest,0.5568468570709229,0.33534160256385803
22,PhysioNet,PhysioNet:S03,Rest,0.405521422624588,0.027739083394408226
23,PhysioNet,PhysioNet:S03,Rest,0.16535590589046478,0.019382638856768608
24,PhysioNet,PhysioNet:S03,Rest,0.16015763580799103,0.027773769572377205
0,PhysioNet,PhysioNet:S04,Baseline,0.017973320558667183,0.1047665998339653
1,PhysioNet,PhysioNet:S04,Baseline,0.0400911383330822,0.059145737439394
