subject_id,dataset,window_id,label,anomaly_level,max_zscore,n_deviating,is_outlier,hr_mean,eda_mean,temp_mean,acc_mag_mean,hr_mean_zscore,eda_mean_zscore,temp_mean_zscore,acc_mag_mean_zscore
f04,PhysioNet,53,Stress,0,0.6404392347419229,0,0,76.71924290220821,0.1386964166666666,30.659,64.43471884737406,-0.22463815883921343,-0.6404392347419229,-0.22682734158355847,-0.01687987961982422
f04,PhysioNet,54,Stress,0,0.6404545476365278,0,0,75.53429027113238,0.1385736083333333,30.62033333333333,64.1124265057117,-0.3571840585044912,-0.6404545476365278,-0.22805385189241395,-0.07522587971608682
f04,PhysioNet,55,Stress,0,0.6409358875981566,0,0,75.80942353250855,0.1347132958333333,30.599,64.34574494184204,-0.32640832561815897,-0.6409358875981566,-0.22873054723523067,-0.0329872170575045
f04,PhysioNet,56,Stress,0,0.6404498826952013,0,0,78.16283924843424,0.1386110208333333,30.599,63.79873341951535,-0.063161006549746,-0.6404498826952013,-0.22873054723523067,-0.13201511877465275
f04,PhysioNet,57,Stress,0,0.6394279638878887,0,0,77.39061256961018,0.1468067374999999,30.58633333333333,62.41856161142177,-0.14954039185676393,-0.6394279638878887,-0.2291323350950283,-0.38187369137532823
f04,PhysioNet,58,Stress,0,0.6389040279568338,0,0,74.75927387529597,0.1510086666666666,30.56366666666667,61.61095286419819,-0.4438754947252047,-0.6389040279568338,-0.2298513238967709,-0.5280786548572532
f04,PhysioNet,59,Stress,0,0.6391370443478106,0,0,73.88508170795994,0.1491398916666667,30.55666666666667,61.631419526311,-0.5416604898896895,-0.6391370443478106,-0.23007336455613273,-0.5243734849998348
f04,PhysioNet,60,Stress,0,0.6394066596687067,0,0,74.37516582647918,0.1469775958333333,30.557666666666663,61.608971856089575,-0.4868408804831768,-0.6394066596687067,-0.23004164446193837,-0.5284372854678963
f04,PhysioNet,61,Stress,0,0.6396523076131385,0,0,76.82048546279007,0.1450075166666666,30.563,61.8775957711778,-0.2133134139297428,-0.6396523076131385,-0.2298724706262341,-0.4798071166753174
f04,PhysioNet,62,Stress,0,0.6402861078740305,0,0,74.63258785942492,0.1399244833333333,30.59133333333333,63.2497082872428,-0.45804628223878974,-0.6402861078740305,-0.22897373462405554,-0.23140755315642822
f04,PhysioNet,63,Stress,0,0.8958965384706287,0,0,70.7182320441989,0.158606225,30.648000000000003,64.21042212609822,-0.8958965384706287,-0.6379566931396035,-0.22717626261969825,-0.057485301559577213
f04,PhysioNet,64,Stress,0,0.9331802852053254,0,0,70.3849175176748,0.2013999458333333,30.66733333333333,63.94211763189757,-0.9331802852053254,-0.6326207707385358,-0.2265630074652708,-0.106057644184023
f04,PhysioNet,65,Stress,0,0.6323864206907613,0,0,73.9240506329114,0.2032794166666667,30.61733333333333,63.30451146178908,-0.5373015213695802,-0.6323864206907613,-0.22814901217499758,-0.22148629343657136
f04,PhysioNet,66,Stress,0,0.6368056153604018,0,0,75.0554675118859,0.1678377875,30.58833333333333,62.40416109374455,-0.4107439998389515,-0.6368056153604018,-0.22906889490663915,-0.38448068042585226
f04,PhysioNet,67,Stress,0,0.6387788730725719,0,0,74.7396107311941,0.1520124,30.628333333333337,61.80411460809552,-0.4460749658744135,-0.6387788730725719,-0.22780009113885746,-0.4931097348081551
f04,PhysioNet,68,Stress,0,0.6784393714335724,0,0,72.6622864651774,0.1545004166666666,30.673,61.678692540234046,-0.6784393714335724,-0.6384686438238089,-0.226383260264835,-0.5158154433762637
f04,PhysioNet,69,Stress,0,0.8817255578879686,0,0,70.84491978609626,0.1561288625,30.696,61.68675010020858,-0.8817255578879686,-0.6382655939269596,-0.2256536980983605,-0.5143567478558403
f04,PhysioNet,70,Stress,0,0.8039444749272966,0,0,71.54027814221989,0.1573463041666666,30.70233333333333,61.72892074559776,-0.8039444749272966,-0.6381137918837004,-0.22545280416846197,-0.5067224104488582
f04,PhysioNet,71,Stress,0,0.6376071617991301,0,0,76.17032531076434,0.1614094416666666,30.697333333333336,61.87556924539895,-0.2860387364589012,-0.6376071617991301,-0.2256114046394344,-0.48017398754999635
f04,PhysioNet,72,Stress,0,0.6372117187908741,0,0,80.1713062098501,0.1645808666666667,30.69333333333333,62.19072139222967,0.16150118953074521,-0.6372117187908741,-0.2257382850162127,-0.4231206083276444
f04,PhysioNet,73,Stress,0,0.6372822872634698,0,0,83.28194408152599,0.1640149125,30.680000000000003,62.56197395145197,0.5094495246973859,-0.6372822872634698,-0.22616121960547306,-0.3559111247128755
f04,PhysioNet,74,Stress,1,1.096513220632042,0,0,88.53025936599424,0.1661773791666666,30.658666666666665,62.68355627044117,1.096513220632042,-0.6370126506414717,-0.22683791494829,-0.333900542770846
f04,PhysioNet,75,Stress,1,1.3473704461568152,0,0,90.77290836653388,0.1692100416666666,30.63633333333333,62.420471260041055,1.3473704461568152,-0.6366345098429267,-0.22754633038530142,-0.38152797928688775
f04,PhysioNet,76,Stress,1,1.125133966368017,0,0,88.78612716763006,0.1708384708333333,30.64333333333333,62.31163332428464,1.125133966368017,-0.6364314620242336,-0.2273242897259396,-0.4012313894807709
f04,PhysioNet,77,Stress,0,0.6359740961930771,0,0,83.16957210776546,0.1745065125,30.688666666666663,62.53816284754454,0.49687987088284497,-0.6359740961930771,-0.22588631212245397,-0.3602217535776789
f04,PhysioNet,78,Stress,0,0.6355873097448368,0,0,80.19032513877875,0.1776085124999999,30.721666666666668,62.33124748061896,0.1636286003481958,-0.6355873097448368,-0.22483954901403408,-0.39768055249386763
f04,PhysioNet,79,Stress,0,0.6355480268760723,0,0,76.73860911270984,0.1779235583333333,30.73133333333333,62.283808841523886,-0.22247190195541278,-0.6355480268760723,-0.2245329214368204,-0.40626857797077326
f04,PhysioNet,80,Stress,0,0.6356618625625747,0,0,73.76842105263158,0.1770106041666666,30.78066666666667,63.52962999813438,-0.5547098651225201,-0.6356618625625747,-0.22296806345655634,-0.18073209470033985
f04,PhysioNet,81,Stress,0,0.6359428064329335,0,0,73.23973509933775,0.1747574541666666,30.86866666666668,64.46381730501625,-0.6138473812408681,-0.6359428064329335,-0.22017669516743665,-0.011612057853922483
f04,PhysioNet,82,Stress,0,0.6677448642854388,0,0,72.7578947368421,0.1744424083333333,30.980666666666664,64.37871343250468,-0.6677448642854388,-0.6359820893016982,-0.21662404461764898,-0.027018786192984666
f04,PhysioNet,83,Stress,0,0.6370998713803996,0,0,73.80672717565403,0.165477875,31.094,64.27132750187518,-0.550425036003157,-0.6370998713803996,-0.21302910060893462,-0.04645933351262969
f04,PhysioNet,84,Stress,0,0.6388500982425545,0,0,74.39490445859873,0.1514411791666666,31.182666666666663,64.021303266559,-0.4846329654291606,-0.6388500982425545,-0.21021658559035247,-0.09172232047217733
f04,PhysioNet,85,Stress,0,0.6394718945531904,0,0,74.68068331143232,0.1464544166666666,31.268666666666665,63.85604161315428,-0.45266644275074075,-0.6394718945531904,-0.2074886574896222,-0.12164036443104304
f04,PhysioNet,86,Stress,0,0.6396736154690938,0,0,73.08485329103887,0.1448366291666666,31.361666666666668,63.900762722027565,-0.6311720810511229,-0.6396736154690938,-0.2045386887295301,-0.11354430540225273
f04,PhysioNet,87,Stress,0,0.8938148626112745,0,0,70.73684210526316,0.1433468791666667,31.466666666666665,64.00969434807887,-0.8938148626112745,-0.6398593714688572,-0.20120807883910377,-0.09382393404222321
f04,PhysioNet,88,Stress,0,0.6656025847540549,0,0,72.7770465912082,0.1433682208333333,31.549666666666663,63.89742106802829,-0.6656025847540549,-0.639856710389731,-0.1985753110209572,-0.11414925972278647
f04,PhysioNet,89,Stress,0,0.6395923917696729,0,0,76.29139072847681,0.1454880375,31.54866666666666,62.638205406010826,-0.27249665529192385,-0.6395923917696729,-0.1986070311151519,-0.3421106092178814
f04,PhysioNet,90,Stress,0,0.6398014329910993,0,0,76.61612130885874,0.1438115416666666,31.53066666666666,62.94935139623115,-0.23617308775279616,-0.6398014329910993,-0.1991779928106535,-0.28578248214632546
f04,PhysioNet,91,Stress,0,0.64036665513358,0,0,73.51691581431943,0.1392785,31.562,64.4560240899394,-0.582842625207915,-0.64036665513358,-0.1981840965258911,-0.013022897854893188
f04,PhysioNet,92,Stress,0,0.9862709305281736,0,0,69.91029023746702,0.1377995625,31.58666666666666,64.56154075384588,-0.9862709305281736,-0.6405510629294519,-0.19740166753575947,0.006079247888594184
f04,PhysioNet,93,Stress,0,0.8732410404938281,0,0,70.92077087794432,0.1388780708333333,31.585333333333327,64.41327955689145,-0.8732410404938281,-0.6404165843970058,-0.19744396099468545,-0.02076112866877706
f04,PhysioNet,94,Stress,0,0.6398340662792827,0,0,73.16221222545647,0.143549825,31.556333333333328,64.36411061144788,-0.6225189000794759,-0.6398340662792827,-0.19836384372632704,-0.029662399114070478
f04,PhysioNet,95,Stress,0,0.6390032214736733,0,0,73.401413982718,0.1502131416666666,31.51533333333333,64.5977727983996,-0.5957623772563155,-0.6390032214736733,-0.19966436758830297,0.012638494267567255
f04,PhysioNet,96,Stress,0,0.6385605061248051,0,0,73.1041776837652,0.1537636875,31.502666666666663,64.3560047968651,-0.6290105018012659,-0.6385605061248051,-0.2000661554481005,-0.03112983037845737
f04,PhysioNet,97,Stress,0,0.8498451751888106,0,0,71.12992855252713,0.1552852833333333,31.479666666666663,63.5703373340286,-0.8498451751888106,-0.6383707792879153,-0.20079571761457485,-0.1733626666470637
f04,PhysioNet,98,Stress,0,0.8266178355080543,0,0,71.3375796178344,0.1554720875,31.40866666666667,63.32861172214794,-0.8266178355080543,-0.6383474867927053,-0.20304784430238682,-0.2171233173076166
f04,PhysioNet,99,Stress,0,0.8729376859848798,0,0,70.92348284960421,0.1536141666666667,31.366000000000003,63.43334042805853,-0.8729376859848798,-0.6385791497843999,-0.20440123498802037,-0.19816381906566924
f04,PhysioNet,100,Stress,1,1.1036688694960184,0,0,68.86075949367088,0.1514999375,31.36866666666667,63.14213912541295,-1.1036688694960184,-0.6388427717025627,-0.20431664807016828,-0.25088127162614604
f04,PhysioNet,101,Stress,0,0.9862709305281736,0,0,69.91029023746702,0.1497699208333333,31.376666666666665,63.06373922849823,-0.9862709305281736,-0.6390584864033675,-0.20406288731661212,-0.26507434977792427
f04,PhysioNet,102,Stress,0,0.7553559407221666,0,0,71.97465681098205,0.1480614083333333,31.389666666666667,63.911924704868525,-0.7553559407221666,-0.6392715197630222,-0.2036505260920831,-0.11152360255664986
f04,PhysioNet,103,Stress,0,0.6377016893355651,0,0,75.29411764705883,0.1606513375,31.416,64.08674046850389,-0.3840491801118394,-0.6377016893355651,-0.2028152302782936,-0.07987593600246685
f04,PhysioNet,104,Stress,0,0.6366884374790497,0,0,77.14062092355857,0.1687775458333333,31.412666666666663,63.00673834536284,-0.17750384521829674,-0.6366884374790497,-0.20292096392560885,-0.27539347034948447
f04,PhysioNet,105,Stress,0,0.6367783141017131,0,0,81.20539254559873,0.1680567416666666,31.36733333333333,62.6631557886866,0.2771715548338125,-0.6367783141017131,-0.2043589415290945,-0.3375937317069423
f04,PhysioNet,106,Stress,0,0.6956644966199533,0,0,84.94669509594883,0.1709720041666666,31.331,62.81451227479422,0.6956644966199533,-0.6364148118360576,-0.20551143828482932,-0.3101930013406698
f04,PhysioNet,107,Stress,0,0.6368328963570667,0,0,80.35574156421659,0.1676189958333333,31.316,63.11653219491332,0.18213167663502314,-0.6368328963570667,-0.20598723969774738,-0.255517006877224
f04,PhysioNet,108,Stress,0,0.6373115690051006,0,0,75.43216343635412,0.163780075,31.30866666666667,64.14630147689232,-0.3686077161602085,-0.6373115690051006,-0.20621985372184048,-0.06909334469657308
f04,PhysioNet,109,Stress,0,0.6376590918075218,0,0,75.33458747648481,0.1609929666666666,31.291666666666668,64.13146854254133,-0.3795223240925421,-0.6376590918075218,-0.20675909532314773,-0.07177861603937603
f04,PhysioNet,110,Stress,0,0.6376930483617215,0,0,74.3225806451613,0.1607206375,31.273666666666664,63.77982502605825,-0.4927229300976936,-0.6376930483617215,-0.20733005701864954,-0.13543818840385313
f04,PhysioNet,111,Stress,0,0.6376950506653045,0,0,74.6218487394958,0.1607045791666666,31.27,63.94095704054407,-0.45924753389669376,-0.6376950506653045,-0.20744636403069608,-0.10626775114118354
f04,PhysioNet,112,Stress,0,0.6375911937657557,0,0,76.21833376860799,0.1615375041666666,31.292000000000005,63.964042812512886,-0.280668627924983,-0.6375911937657557,-0.2067485219584161,-0.10208843230733444
f04,PhysioNet,113,Stress,0,0.6374680328724517,0,0,75.37400530503979,0.1625252458333333,31.323666666666668,63.85061364292224,-0.3751131423145944,-0.6374680328724517,-0.20574405230892254,-0.12262301375509362
f04,PhysioNet,114,Stress,0,0.6360400116737449,0,0,75.11498810467883,0.1739778749999999,31.331333333333337,64.49984573831485,-0.40408617207988945,-0.6360400116737449,-0.20550086492009767,-0.0050896721159754835
f04,PhysioNet,115,Stress,0,0.636002728510868,0,0,75.9493670886076,0.1742768833333333,31.345333333333336,65.29665042497628,-0.3107545821190059,-0.636002728510868,-0.20505678360137417,0.13915938476466988
f04,PhysioNet,116,Stress,0,0.6374706970688123,0,0,77.22677957131516,0.1625038791666666,31.372000000000003,64.74841226664468,-0.16786634986080487,-0.6374706970688123,-0.20421091442285313,0.03990941973664274
f04,PhysioNet,117,Stress,0,0.637744977850574,0,0,78.22222222222223,0.1603041666666666,31.41033333333333,64.47177508157334,-0.056518572515583294,-0.637744977850574,-0.2029949774787294,-0.010171426564419106
f04,PhysioNet,118,Stress,0,0.6377196783759292,0,0,78.593545001312,0.1605070666666667,31.459,64.13631433031051,-0.014983315721411409,-0.6377196783759292,-0.2014512662279285,-0.07090136176709332
f04,PhysioNet,119,Stress,0,0.6373328753024388,0,0,79.09162925798785,0.1636092,31.48766666666667,63.63059415114216,0.04073116954900202,-0.6373328753024388,-0.20054195686101833,-0.16245411002739854
f05,PhysioNet,0,Stress,1,1.0150511393159833,0,0,69.65299684542586,0.1874800166666666,31.67966666666667,63.83943225544343,-1.0150511393159833,-0.63435643803774,-0.19445169877566715,-0.12464722950763138
f05,PhysioNet,1,Stress,0,0.6340465454502957,0,0,74.46540880503144,0.1899653333333333,31.666,63.883890515176354,-0.47674652188436517,-0.6340465454502957,-0.19488520672965923,-0.11659875521476556
f05,PhysioNet,2,Stress,0,0.6331282279293085,0,0,78.92490118577075,0.1973301749999999,31.654666666666664,63.978900765052245,0.02208137566533553,-0.6331282279293085,-0.19524470113053077,-0.099398631811858
f05,PhysioNet,3,Stress,0,0.6321015148154405,0,0,79.78958442924775,0.2055643416666666,31.649999999999995,64.0548531294757,0.11880272589187921,-0.6321015148154405,-0.195392728236772,-0.08564864123155139
f05,PhysioNet,4,Stress,0,0.630806788119635,0,0,80.78828229027962,0.2159479583333333,31.650666666666663,63.83406148387591,0.23051462307048193,-0.630806788119635,-0.19537158150730896,-0.12561952390587625
f05,PhysioNet,5,Stress,0,0.6291629462341528,0,0,78.8418004738089,0.2291314541666666,31.651666666666664,63.51639926180194,0.012785933517738553,-0.6291629462341528,-0.19533986141311438,-0.18312731308916155
f05,PhysioNet,6,Stress,0,0.6282465988053262,0,0,74.39490445859873,0.2364804958333333,31.652666666666665,63.38648298691059,-0.4846329654291606,-0.6282465988053262,-0.1953081413189198,-0.20664662772201692
f05,PhysioNet,7,Stress,1,1.284593859452035,0,0,67.24330061024145,0.2441653333333333,31.638666666666666,63.46339019541156,-1.284593859452035,-0.6272883812031571,-0.1957522226376433,-0.19272377751882544
f05,PhysioNet,8,Stress,1,1.7498138758800104,0,0,63.08426073131955,0.2542235958333333,31.613666666666667,63.65556229459225,-1.7498138758800104,-0.62603422271578,-0.1965452249925067,-0.1579340172053714
f05,PhysioNet,9,Stress,1,1.4434892783718807,0,0,65.82278481012658,0.2639350958333333,31.59533333333333,63.67636921409154,-1.4434892783718807,-0.6248233018285828,-0.19712676005274002,-0.1541672490567814
f05,PhysioNet,10,Stress,1,1.2201856522735408,0,0,67.81910623494782,0.2709,31.58433333333333,63.54304813518188,-1.2201856522735408,-0.6239548522654109,-0.19747568108887992,-0.17830295033585797
f05,PhysioNet,11,Stress,1,1.2369037343472238,0,0,67.66964755391899,0.2702066666666666,31.57833333333333,63.373120666690944,-1.2369037343472238,-0.6240413035669734,-0.19766600165404716,-0.20906566732066392
f05,PhysioNet,12,Stress,1,1.1299852287992387,0,0,68.62549277266754,0.2661107166666666,31.57133333333333,63.26005620909822,-1.1299852287992387,-0.6245520250217348,-0.19788804231340884,-0.22953422335138757
f05,PhysioNet,13,Stress,0,0.8371925068153786,0,0,71.2430426716141,0.2763024291666667,31.569666666666663,63.20157303031153,-0.8371925068153786,-0.6232812267369633,-0.19794090913706647,-0.2401216904240385
f05,PhysioNet,14,Stress,0,0.7659687918469933,0,0,71.87977853941472,0.2922645125,31.58166666666666,63.221162520217646,-0.7659687918469933,-0.6212909245064617,-0.19756026800673213,-0.23657531890911912
f05,PhysioNet,15,Stress,0,0.674164943122985,0,0,72.70049960557455,0.299010825,31.567,63.59668266461833,-0.674164943122985,-0.6204497310020795,-0.19802549605491845,-0.16859325558009325
f05,PhysioNet,16,Stress,0,0.6177645353916833,0,0,75.11737089201878,0.3205459041666667,31.531333333333336,64.02904446884098,-0.40381963932288084,-0.6177645353916833,-0.1991568460811902,-0.09032089657622078
f05,PhysioNet,17,Stress,0,0.615504938395893,0,0,74.89720611491829,0.3386677125,31.514,64.00489341754118,-0.4284467321619385,-0.615504938395893,-0.19970666104722895,-0.09469306761259919
f05,PhysioNet,18,Stress,0,0.6155727751320488,0,0,75.25476874836687,0.3381236666666666,31.50766666666667,63.86180148782752,-0.38845065156410147,-0.6155727751320488,-0.19990755497712762,-0.12059762898624217
f05,PhysioNet,19,Stress,0,0.6151810873522043,0,0,77.56558237145856,0.3412649749999999,31.501,63.777185207928966,-0.12996869827843693,-0.6151810873522043,-0.20011902227175787,-0.1359160862900727
f05,PhysioNet,20,Stress,0,0.6134135546435648,0,0,77.99525191242417,0.3554404625,31.521000000000004,63.73406015461399,-0.08190691557717678,-0.6134135546435648,-0.19948462038786705,-0.14372320436147498
f05,PhysioNet,21,Stress,0,0.6123569129619214,0,0,75.27443805541034,0.3639146541666667,31.55933333333333,63.47301048107419,-0.38625049104333653,-0.6123569129619214,-0.1982686834437433,-0.19098217489400793
f05,PhysioNet,22,Stress,0,0.8979771192874488,0,0,70.69963177275118,0.3565549958333333,31.56733333333333,63.178071867791694,-0.8979771192874488,-0.6132745841763032,-0.19801492269018703,-0.2443762092362822
f05,PhysioNet,23,Stress,0,0.7145913945507621,0,0,72.33908948194662,0.3480114958333333,31.54133333333333,63.2094900629814,-0.7145913945507621,-0.6143398678708684,-0.198839645139245,-0.23868843517963542
f05,PhysioNet,24,Stress,0,0.9862709305281736,0,0,69.91029023746702,0.3380652458333333,31.499666666666663,63.239643715462,-0.9862709305281736,-0.6155800595893757,-0.2001613157306841,-0.23322958685124773
f05,PhysioNet,25,Stress,1,1.2149404075821617,0,0,67.86599841730414,0.3276390791666667,31.459,63.20365169954026,-1.2149404075821617,-0.6168800918181834,-0.2014512662279285,-0.23974537979129423
f05,PhysioNet,26,Stress,0,0.9343453403987749,0,0,70.37450199203188,0.3203006666666667,31.421333333333337,63.118613730035655,-0.9343453403987749,-0.6177951139028376,-0.2026460564425893,-0.2551401774191556
f05,PhysioNet,27,Stress,1,1.0006875639530917,0,0,69.78140637345273,0.3138154875,31.38533333333334,63.13094933349184,-1.0006875639530917,-0.6186037468545064,-0.2037879798335926,-0.2529070088718368
f05,PhysioNet,28,Stress,1,1.0934990834720946,0,0,68.95167678901505,0.3062746541666666,31.344666666666672,63.22693871968893,-1.0934990834720946,-0.619544008666812,-0.2050779303308371,-0.23552962811432923
f05,PhysioNet,29,Stress,0,0.6202608463380251,0,0,73.59411919138881,0.3005256666666666,31.3,63.27207703092508,-0.5742068445003199,-0.6202608463380251,-0.20649476120485993,-0.22735804110687668
f05,PhysioNet,30,Stress,0,0.6209577768306206,0,0,74.11951348492862,0.2949363333333333,31.246666666666663,63.37542571056593,-0.5154375253816218,-0.6209577768306206,-0.20818649956190208,-0.20864837509008227
f05,PhysioNet,31,Stress,0,0.7680880053451931,0,0,71.86083289404323,0.2884619458333334,31.206333333333337,63.457897725253,-0.7680880053451931,-0.6217650641760933,-0.20946587669441485,-0.19371810354825392
f05,PhysioNet,32,Stress,0,0.622370829589127,0,0,73.61344537815125,0.28360375,31.173333333333336,63.5283587414788,-0.5720450645739769,-0.622370829589127,-0.21051263980283463,-0.18096223588385837
f05,PhysioNet,33,Stress,0,0.6227784531909236,0,0,74.64144996059889,0.2803346375,31.108,63.57148560316816,-0.4570549893024951,-0.6227784531909236,-0.21258501929021112,-0.17315479043448634
f05,PhysioNet,34,Stress,0,0.6613146404721149,0,0,72.81538056360284,0.2805586375,31.040333333333333,63.507141763772175,-0.6613146404721149,-0.6227505227704189,-0.2147314123307082,-0.18480323867321366
f05,PhysioNet,35,Stress,0,0.6219625482508654,0,0,73.478374836173,0.2868781375000001,31.001,63.54720982272555,-0.5871537246463459,-0.6219625482508654,-0.2159790693690266,-0.17754954173616477
f05,PhysioNet,36,Stress,0,0.6210555333023873,0,0,78.01583113456464,0.2941523333333334,30.974,63.561338693556216,-0.0796049741818118,-0.6210555333023873,-0.21683551191227915,-0.17499173010901223
f05,PhysioNet,37,Stress,0,0.6198605420026733,0,0,77.57575757575758,0.3037360791666667,30.945666666666668,63.38993805439452,-0.12883052484202984,-0.6198605420026733,-0.21773424791445767,-0.20602114165954954
f05,PhysioNet,38,Stress,0,0.6178848647970455,0,0,73.90456103348274,0.3195808708333333,30.921000000000003,63.25913307543874,-0.5394815802366112,-0.6178848647970455,-0.21851667690458954,-0.2297013422978288
f05,PhysioNet,39,Stress,0,0.680574900974451,0,0,72.64319495533368,0.32935125,30.89666666666667,63.441169059591694,-0.680574900974451,-0.6166666023032235,-0.21928853252999,-0.19674656746784447
f05,PhysioNet,40,Stress,0,0.6613146404721149,0,0,72.81538056360284,0.3325563958333333,30.864,63.64924561071891,-0.6613146404721149,-0.6162669546652585,-0.22032472227367825,-0.15907755426858922
f05,PhysioNet,41,Stress,0,0.6160322373033603,0,0,73.3368700265252,0.3344388125,30.82333333333333,63.54856097209123,-0.6029821061443496,-0.6160322373033603,-0.2216146727709229,-0.17730493722395846
f05,PhysioNet,42,Stress,0,0.9614324110782416,0,0,70.13234515616728,0.3303110416666667,30.782333333333334,63.36945908116488,-0.9614324110782416,-0.6165469264780138,-0.22291519663289883,-0.20972854025259427
f05,PhysioNet,43,Stress,1,1.1158372674968384,0,0,68.75197472353871,0.3243433333333333,30.735666666666663,63.32781829103576,-1.1158372674968384,-0.6172910363137275,-0.22439546769531069,-0.2172669556314712
f05,PhysioNet,44,Stress,0,0.9945155208006966,0,0,69.83658408012651,0.3205033333333333,30.677666666666664,63.49306300563872,-0.9945155208006966,-0.6177698435223808,-0.22623523315859384,-0.18735197817838795
f05,PhysioNet,45,Stress,0,0.9572773091752025,0,0,70.16949152542372,0.3172339999999999,30.622333333333327,63.514634117978304,-0.9572773091752025,-0.6181774946597483,-0.22799041170402504,-0.18344686483889536
f05,PhysioNet,46,Stress,0,0.739917445910588,0,0,72.11267605633803,0.3145086666666666,30.57433333333333,63.34567956885918,-0.739917445910588,-0.6185173147758897,-0.22951297622536276,-0.21403344995079185
f05,PhysioNet,47,Stress,0,0.740450793395255,0,0,72.10790796085692,0.3122260499999999,30.532333333333334,63.33934047089488,-0.740450793395255,-0.6188019328265648,-0.23084522018153317,-0.21518104473547572
f05,PhysioNet,48,Stress,0,0.7124737098060694,0,0,72.3580214603507,0.3099329916666666,30.490333333333336,63.51946321927446,-0.7124737098060694,-0.619087852842154,-0.23217746413770368,-0.18257263139221364
f05,PhysioNet,49,Stress,0,0.7617270107801677,0,0,71.91769981535215,0.3068134291666666,30.449666666666666,63.67707067462481,-0.7617270107801677,-0.6194768291475823,-0.23346741463494833,-0.1540402605713254
f05,PhysioNet,50,Stress,0,0.8896482223051118,0,0,70.7740916271722,0.3025949874999999,30.409,63.63995435193477,-0.8896482223051118,-0.6200028240119791,-0.23475736513219284,-0.16075959171048926
f05,PhysioNet,51,Stress,0,0.7126228788150908,0,0,72.35668789808916,0.2987496666666666,30.36933333333333,63.43642627694482,-0.7126228788150908,-0.6204822946720273,-0.2360155955352429,-0.19760517426980456
f05,PhysioNet,52,Stress,0,0.7082350132393194,0,0,72.39591516103692,0.295299,30.33333333333333,63.58785536716878,-0.7082350132393194,-0.6209125561498033,-0.23715751892624629,-0.17019130006102826
f05,PhysioNet,53,Stress,0,0.8227981092104888,0,0,71.3717277486911,0.2924616666666667,30.285666666666668,63.846376140964736,-0.8227981092104888,-0.6212663414761972,-0.2386695100828524,-0.12339014737156502
f05,PhysioNet,54,Stress,0,0.6215502913996258,0,0,78.30588235294118,0.2901844083333333,30.21933333333333,63.71305046243131,-0.04716055515569031,-0.6215502913996258,-0.24077360966442346,-0.14752668134076144
f05,PhysioNet,55,Stress,0,0.6419628581405701,0,0,72.9883843717001,0.2887871708333333,30.124666666666663,63.56465454029709,-0.6419628581405701,-0.621724512073376,-0.24377644524817307,-0.174391447789971
f05,PhysioNet,56,Stress,1,1.4955434651203428,0,0,65.35742340926944,0.2922057624999999,30.024,63.53145725536061,-1.4955434651203428,-0.6212982500073754,-0.24696960139708968,-0.18040129828815302
f05,PhysioNet,57,Stress,0,0.8287350143269734,0,0,71.31865216237729,0.3143916333333333,29.945333333333338,63.49555702904938,-0.8287350143269734,-0.618531907589341,-0.24946491547372654,-0.1869004741513049
f05,PhysioNet,58,Stress,0,0.6128755786886311,0,0,73.61344537815125,0.3597549916666667,29.893000000000004,63.42514747145333,-0.5720450645739769,-0.6128755786886311,-0.25112493373657396,-0.1996470260336351
f05,PhysioNet,59,Stress,0,0.6086782292808438,0,0,74.27077888133822,0.3934174374999999,29.86433333333333,63.45962593070258,-0.4985173485496315,-0.6086782292808438,-0.25203424310348427,-0.19340523891483596
f05,PhysioNet,60,Stress,0,0.6082160504397253,0,0,74.31601272534465,0.3971240791666666,29.861,63.41979787997302,-0.4934576015252226,-0.6082160504397253,-0.2521399767507993,-0.2006154861075396
f05,PhysioNet,61,Stress,0,0.6075650347321472,0,0,76.860679483803,0.4023451791666667,29.871666666666663,63.35082555919527,-0.2088174091641464,-0.6075650347321472,-0.2518016290793911,-0.21310184868749102
f05,PhysioNet,62,Stress,0,0.6065582719186396,0,0,75.84935475375296,0.4104193458333333,29.85833333333333,63.46497542095821,-0.32194171699113816,-0.6065582719186396,-0.2522245636686515,-0.19243679716608023
f05,PhysioNet,63,Stress,1,1.0027427449009758,0,0,69.76303317535545,0.4091926666666666,29.846000000000004,63.45942031829836,-1.0027427449009758,-0.6067112257800211,-0.2526157781637173,-0.19344246183268216
f05,PhysioNet,64,Stress,0,0.9042123001164055,0,0,70.64388961892247,0.4213308958333333,29.84266666666667,63.3749858790864,-0.9042123001164055,-0.6051977175442695,-0.2527215118110324,-0.20872799971725883
f05,PhysioNet,65,Stress,0,0.7904530798523277,0,0,71.66089042921888,0.4375756541666666,29.81766666666667,63.42520364407561,-0.7904530798523277,-0.6031721687440529,-0.2535145141658958,-0.19963685685676902
f05,PhysioNet,66,Stress,0,0.6025936251002298,0,0,73.67148488830486,0.4422155333333333,29.79133333333333,63.388610409136525,-0.5655529070921566,-0.6025936251002298,-0.25434980997968554,-0.20626149111976694
f05,PhysioNet,67,Stress,0,0.6029906267257016,0,0,73.4976402726796,0.4390316083333333,29.774,63.24818952771365,-0.5849987400948594,-0.6029906267257016,-0.25489962494572405,-0.23168250087369882
f05,PhysioNet,68,Stress,0,0.611676629406535,0,0,73.25914149443561,0.4279973333333334,29.767,63.33427978370266,-0.611676629406535,-0.6043664836038951,-0.25512166560508587,-0.21609720319546713
